@relation 'spam-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R8,12'

@attribute account_age numeric
@attribute no_follower numeric
@attribute no_following numeric
@attribute no_userfavourites numeric
@attribute no_lists numeric
@attribute no_tweets numeric
@attribute no_retweets numeric
@attribute no_hashtag numeric
@attribute no_usermention numeric
@attribute no_urls numeric
@attribute no_char numeric
@attribute no_digits numeric
@attribute class {spammer,non-spammer}

@data
349,0,4,0,0,873,0,0,0,1,47,0,non-spammer
1651,1146,1165,73,45,13899,0,0,1,2,34,0,non-spammer
496,2601,3220,155,0,8437,1087,0,2,1,96,4,non-spammer
896,0,1,0,0,5,0,1,0,2,69,2,non-spammer
35,40,50,3,0,403,0,0,0,1,69,0,non-spammer
1168,506,623,518,5,33276,0,0,0,1,18,0,non-spammer
1229,183,233,536,0,2444,0,0,0,1,31,0,non-spammer
1157,1366,1555,0,0,57333,0,0,0,1,21,2,non-spammer
1073,195,5,7,1,5678,3,1,1,1,56,0,non-spammer
72,5,56,1,0,109,0,3,0,1,47,0,non-spammer
1245,591,1629,0,13,38134,0,0,0,1,41,0,non-spammer
350,1255,1797,478,10,5547,0,0,1,1,49,4,non-spammer
231,15,12,0,1,21578,0,0,0,1,8,0,non-spammer
600,514,538,2652,22,52295,0,0,1,1,32,2,non-spammer
1820,1204,1161,124,66,17793,0,0,0,1,118,3,non-spammer
1353,431,636,163,1,45623,0,0,1,1,104,0,non-spammer
1208,5248,5556,0,117,20357,0,1,0,1,17,0,non-spammer
801,73,0,0,2,22973,0,2,0,1,90,11,non-spammer
969,38,96,2,0,486,0,0,0,1,32,0,non-spammer
510,185,102,0,3,143305,0,0,0,1,69,0,non-spammer
1076,156,254,207,0,1393,0,0,0,1,45,0,non-spammer
404,2661,2241,868,11,24397,0,0,0,1,75,2,non-spammer
334,69,69,1946,0,900,0,0,2,1,40,0,non-spammer
938,2692,1128,34,4,7983,0,0,0,1,84,0,non-spammer
1724,1028,773,52,43,68652,0,0,0,2,64,8,non-spammer
614,243,216,11,0,5458,681,0,1,1,76,0,non-spammer
586,827,67,12,1,12879,0,0,0,1,100,2,non-spammer
573,172,65,576,0,3059,0,0,0,1,46,0,non-spammer
1795,1857,1559,396,112,55001,0,0,1,1,39,0,non-spammer
83,293,775,28,0,6043,0,0,0,1,58,0,non-spammer
1762,8818,77,129,486,28195,0,0,0,2,53,1,non-spammer
614,485,458,1294,2,20184,0,0,0,1,0,0,non-spammer
754,353,413,55,2,7740,0,0,0,1,64,0,non-spammer
992,467,483,835,30,10411,0,0,0,1,75,0,non-spammer
61,869,690,0,5,3024,0,2,0,1,102,5,non-spammer
1036,303,730,39,2,3092,1052,0,1,1,85,0,non-spammer
574,139,163,8646,1,1396,14,0,1,1,90,0,non-spammer
545,101,105,3,0,2301,0,0,0,1,114,0,non-spammer
65,1005,1151,0,0,5564,898,0,2,1,96,4,non-spammer
360,225,251,82,4,7501,0,0,0,1,29,0,non-spammer
778,294,198,206,1,8583,0,0,0,1,32,0,non-spammer
2405,190429,1300,1918,5394,31502,0,0,1,1,92,1,non-spammer
1227,403,268,1,0,13998,0,0,0,1,35,0,non-spammer
157,215,249,2012,3,2219,0,0,0,1,115,2,non-spammer
805,555,490,256,0,22115,1,0,4,1,120,1,non-spammer
102,133,417,36,1,250,0,1,1,1,88,1,non-spammer
501,386,134,11,1,46589,0,0,0,1,15,0,non-spammer
436,1302,969,289,12,55801,0,1,0,1,25,0,non-spammer
1662,1158,1137,0,10,9355,0,1,1,1,116,0,non-spammer
1193,0,0,0,0,40,0,1,0,2,67,4,non-spammer
963,317,163,1,1,18880,792,0,1,1,72,0,non-spammer
1088,22165,153,1,1,24786,0,0,1,1,55,0,non-spammer
1005,10058,285,31,45,16301,0,10,0,1,92,0,non-spammer
960,187,301,6,0,4316,0,0,0,1,46,0,non-spammer
116,49,54,0,0,8436,0,0,0,1,57,3,non-spammer
208,78,556,41,1,251,0,1,0,1,11,0,non-spammer
119,1815,1886,6,0,10863,870,0,2,1,96,4,non-spammer
1161,87,177,2,1,112,0,0,0,1,43,0,non-spammer
964,18530,6,4,90,105564,0,3,0,1,103,2,non-spammer
1622,58286,247,1,728,30072,0,0,0,1,20,0,non-spammer
918,2610,2108,0,17,172466,0,0,0,1,63,0,non-spammer
668,94,529,0,0,200,0,0,1,1,30,0,non-spammer
1773,1451,1043,140,78,6961,0,2,0,1,44,0,non-spammer
660,3697,2107,7641,3,33845,0,0,0,2,60,0,non-spammer
416,11576,9683,23121,12,68505,74,0,1,1,126,3,non-spammer
287,0,0,51,0,52,5796,1,1,1,116,8,non-spammer
589,1056,530,3074,48,39033,0,0,0,1,17,1,non-spammer
909,538,418,5857,38,54039,0,0,0,1,7,0,non-spammer
284,121,53,3113,0,2691,39,0,1,1,77,0,non-spammer
467,340,348,1581,2,11347,0,8,0,1,106,0,non-spammer
1239,590,1985,57,2,1485,0,2,0,1,118,3,non-spammer
454,23,51,0,3,500,0,0,0,2,91,0,non-spammer
253,487,484,26,0,3225,0,0,0,1,86,2,non-spammer
98,30,252,0,0,749,0,0,0,1,17,0,non-spammer
109,13,13,0,0,19,0,0,0,1,79,6,non-spammer
609,3,0,0,0,12917,0,0,0,1,42,3,non-spammer
83,98,396,90,0,1078,0,1,0,1,58,8,non-spammer
560,309,299,417,0,8680,0,0,0,1,39,0,non-spammer
975,72,265,19,0,984,0,6,0,1,103,0,non-spammer
1062,165,133,44,0,3193,0,0,0,1,35,0,non-spammer
532,8372,8525,0,12,247483,0,1,0,1,75,3,non-spammer
852,103,162,52,3,8620,0,1,1,1,94,1,non-spammer
82,0,0,0,0,182,0,0,0,1,82,9,non-spammer
1699,873,1140,2174,15,12742,0,0,0,1,39,0,non-spammer
1679,410,472,481,13,35086,3,0,2,1,75,0,non-spammer
1074,437,396,12,1,11653,0,0,0,1,81,0,non-spammer
1375,310,322,38,4,6180,0,0,0,1,6,0,non-spammer
461,127,216,112,0,5538,1,4,1,1,42,2,non-spammer
253,0,0,0,0,3035,0,1,0,1,68,2,non-spammer
733,0,0,0,0,39,0,1,0,2,30,4,non-spammer
54,69,222,102,0,112,0,0,0,1,81,2,non-spammer
871,81,358,0,0,3252,0,0,0,2,1,0,non-spammer
123,122,123,0,0,4372,12,2,1,1,88,4,non-spammer
932,515,735,26,0,507,0,0,0,1,55,0,non-spammer
983,220,362,1,0,5253,0,0,0,1,55,0,non-spammer
1436,686,2062,0,0,537,0,0,0,1,51,0,non-spammer
910,1,758,0,0,522,0,0,0,1,49,4,non-spammer
136,49,51,0,0,788,0,0,0,1,34,0,non-spammer
850,345,177,577,1,8036,0,0,2,1,58,2,non-spammer
439,277,227,154,4,488,0,1,0,1,106,0,non-spammer
1,0,0,0,0,106,0,0,1,1,53,4,non-spammer
206,95,129,756,0,1331,0,0,0,1,82,0,non-spammer
589,889,1135,1,3,254,0,0,0,1,63,0,non-spammer
1345,41,326,13,1,750,0,0,0,1,83,0,non-spammer
1133,28,87,360,0,805,22,2,1,1,68,1,non-spammer
986,211,209,322,13,1417,2,1,1,1,71,0,non-spammer
644,238,390,545,0,26124,0,0,0,1,54,2,non-spammer
1,6,92,7,0,114,27,1,1,1,118,0,non-spammer
8,68,30,11,0,2449,0,1,0,1,29,0,non-spammer
803,682,391,74,0,1796,0,0,0,1,72,2,non-spammer
283,4,739,0,0,722,0,0,0,1,37,0,non-spammer
28,104,365,0,1,26032,0,0,0,1,41,1,non-spammer
100,794,865,3,0,49818,0,0,0,1,99,22,non-spammer
0,4,2,1,0,83,0,0,1,1,40,6,non-spammer
916,135,147,48,0,12708,0,0,0,1,31,0,non-spammer
1985,2412,200,5,89,28590,0,0,0,1,21,0,non-spammer
851,314,565,73,0,8044,0,0,0,1,81,0,non-spammer
628,15504,7013,873,227,6515,0,0,2,1,32,0,non-spammer
253,3973,0,0,27,982,58,0,1,1,49,0,non-spammer
566,2394,2700,0,5,13284,0,3,0,1,76,0,non-spammer
411,253,220,366,0,2963,2,0,1,1,36,1,non-spammer
916,3121,174,1,70,2365,0,0,0,1,52,0,non-spammer
812,64,64,2,0,645,0,0,0,1,29,0,non-spammer
1023,116,134,71,0,3628,0,3,0,1,94,0,non-spammer
1495,445,334,1293,0,30165,0,0,0,1,0,0,non-spammer
843,235,472,61,1,6476,0,0,0,1,20,0,non-spammer
135,1012,2001,7,0,232,0,0,0,1,70,0,non-spammer
211,602,422,11044,0,38894,0,0,0,1,22,1,non-spammer
1436,7462,6585,2,79,11819,0,3,0,1,87,0,non-spammer
674,371,457,20,0,6754,205,0,1,1,72,5,non-spammer
31,0,0,0,0,18,0,0,0,1,67,0,non-spammer
777,3,2003,0,0,771,0,0,0,1,47,1,non-spammer
682,2025,536,28,1,11831,0,0,0,1,68,2,non-spammer
1020,1201,1958,455,1,3007,0,0,0,1,50,0,non-spammer
589,1051,560,8859,0,23485,1,1,1,1,47,2,non-spammer
664,536,527,1508,31,63183,25,0,1,1,112,0,non-spammer
813,358,304,1054,1,6704,0,0,3,1,84,2,non-spammer
388,207,133,2658,2,13362,0,0,0,1,67,2,non-spammer
1456,34,37,1,1,15108,0,0,0,1,78,0,non-spammer
1428,170,154,53,2,44006,0,0,3,1,107,2,non-spammer
2,3,2,0,1,619,0,0,0,1,38,0,non-spammer
1141,1567,502,1421,25,53260,0,1,0,1,98,4,non-spammer
230,170,216,67,0,2335,0,0,0,1,95,0,non-spammer
7,13,53,0,0,3913,0,0,0,5,13,6,non-spammer
216,2383,1623,458,1,46969,2,0,1,1,73,0,non-spammer
662,1554,200,284,4,23360,0,0,0,1,115,2,non-spammer
343,569,823,271,4,6885,0,2,0,1,109,10,non-spammer
410,72,1,0,6,28396,0,0,0,1,44,7,non-spammer
435,715,1992,1,1,61744,0,4,0,1,78,0,non-spammer
1157,329,533,324,1,11951,0,0,0,1,116,0,non-spammer
1184,212,195,15,0,2088,0,0,1,1,49,0,non-spammer
882,1060,191,37,0,31765,7,3,1,1,57,3,non-spammer
863,287,177,1331,0,4277,0,0,0,1,58,0,non-spammer
242,1733,1625,0,3,39172,0,0,0,1,43,1,non-spammer
816,92,193,55,0,6200,70,0,1,1,62,0,non-spammer
719,192,173,97,2,69838,0,5,0,1,73,0,non-spammer
1209,118,62,601,0,6990,0,0,0,1,37,1,non-spammer
816,102,111,1,0,3021,0,1,1,1,75,1,non-spammer
2149,1280,0,0,22,175156,0,0,0,1,114,0,non-spammer
297,2065,1947,5,3,20010,722,0,2,1,96,4,non-spammer
277,473,76,181,0,3203,0,0,0,1,61,2,non-spammer
664,56,96,46,0,1558,0,0,0,1,102,2,non-spammer
1693,12,66,1,0,3124,0,0,0,1,48,0,non-spammer
1971,1002,1282,3332,7,11696,0,0,0,1,13,0,non-spammer
1683,2032,534,1892,36,11483,0,1,0,1,46,0,non-spammer
98,0,0,0,0,2309,0,0,0,1,28,0,non-spammer
777,502,595,1057,0,11475,0,0,0,1,87,0,non-spammer
665,1231,622,0,0,15296,29,0,1,1,35,0,non-spammer
1713,166,429,8,0,2439,0,0,0,1,70,0,non-spammer
889,2094,625,781,9,53057,2009,0,1,1,67,4,non-spammer
103,199,26,0,0,72538,2,0,1,1,54,0,non-spammer
91,128,301,7,0,337,0,0,0,1,34,0,non-spammer
1550,65,254,16,0,356,0,0,0,1,12,0,non-spammer
1179,211,1327,103,2,622,4,3,2,1,93,0,non-spammer
343,91,93,147,2,6697,0,0,1,1,13,3,non-spammer
1031,421,752,21,7,1941,0,1,0,1,38,0,non-spammer
76,0,0,0,0,36480,0,0,0,1,36,0,non-spammer
624,15,32,2,0,92,0,0,0,1,77,0,non-spammer
821,325,913,1703,0,9367,240,1,1,1,113,3,non-spammer
493,350,180,238,0,8229,4306,0,1,1,85,0,non-spammer
41,6,41,1,0,60,1,0,1,1,40,0,non-spammer
659,262,600,19,0,3459,0,2,2,1,111,8,non-spammer
901,368,309,208,0,22301,0,0,0,1,64,0,non-spammer
1000,104,124,3,0,928,0,0,1,1,101,0,non-spammer
1072,304,642,4,10,276669,0,1,0,1,116,18,non-spammer
1060,186,74,11,0,7439,0,0,0,1,56,0,non-spammer
22,0,5,2,0,17,0,2,1,1,85,0,non-spammer
1124,1274,0,0,11,58336,0,1,0,1,63,0,non-spammer
685,128,1539,18,0,31,0,0,0,1,116,8,non-spammer
412,758,755,42,0,3043,0,0,0,1,70,2,non-spammer
989,63,145,292,2,4387,0,0,0,2,70,4,non-spammer
22,3,11,0,0,4194,0,0,0,1,114,1,non-spammer
1458,64435,183,45,1362,186040,0,0,0,1,48,0,non-spammer
993,78,118,0,1,2255,0,0,0,1,118,0,non-spammer
20,15,28,0,2,14656,0,0,0,1,91,6,non-spammer
1004,4248,895,7,87,29624,0,1,1,1,117,4,non-spammer
67,8,20,0,0,35,0,0,0,1,77,0,non-spammer
528,5279,5754,0,4,35895,0,1,0,1,57,0,non-spammer
170,0,0,0,0,222,0,0,0,1,68,4,non-spammer
1715,2625,717,15,87,576,0,3,0,1,89,4,non-spammer
127,144,27,7332,0,8474,960,0,1,1,19,0,non-spammer
924,3804,1361,1529,2,8606,0,6,0,1,100,2,non-spammer
1805,138,202,0,2,8041,0,0,0,1,58,0,non-spammer
35,4,11,0,2,18849,0,0,0,1,91,0,non-spammer
842,367,1503,3111,1,12578,525,1,1,1,107,1,non-spammer
636,1026,1155,2271,2,18605,0,0,0,1,8,0,non-spammer
621,86,121,0,0,345,0,0,0,1,24,0,non-spammer
938,222,254,66,2,5713,0,0,0,1,90,1,non-spammer
998,413,194,50,0,11776,0,0,1,1,72,0,non-spammer
1718,212,332,2,1,5253,0,0,0,1,102,1,non-spammer
1024,204,402,777,0,2059,114,1,1,1,94,2,non-spammer
1541,516,373,1,3,48033,0,0,0,1,20,0,non-spammer
1885,3403,1422,276,179,5306,2,0,2,1,111,4,non-spammer
290,149,327,0,0,3261,0,0,1,1,82,10,non-spammer
33,386,1134,0,2,2846,0,0,0,1,25,0,non-spammer
229,251,68,0,4,205964,0,0,0,1,114,0,non-spammer
1589,1555,1185,41,95,5841,0,4,0,1,102,3,non-spammer
1783,19020,18238,1218,361,36415,0,0,0,1,69,3,non-spammer
963,1697,437,570,5,6395,0,0,0,1,90,0,non-spammer
1779,1109,673,10680,111,92009,0,0,0,1,25,0,non-spammer
1346,7424,1683,5,103,53333,0,5,0,1,111,0,non-spammer
1727,786,593,6,42,36268,0,1,0,1,54,0,non-spammer
287,0,0,52,0,53,3583,1,1,1,112,10,non-spammer
2081,116,464,145,6,26153,0,0,1,1,101,0,non-spammer
1177,155,189,10,0,7942,0,0,0,1,42,0,non-spammer
332,177,164,47,0,1446,0,0,0,1,35,0,non-spammer
40,0,18,0,0,5,0,0,0,1,83,0,non-spammer
772,45043,514,1878,116,47557,0,0,0,1,37,0,non-spammer
406,400,386,4484,2,15098,198,0,1,1,64,0,non-spammer
717,1078,1075,0,1,1456,0,0,0,1,61,2,non-spammer
287,0,0,48,0,49,1285,0,1,1,60,0,non-spammer
1704,2839,3349,2,17,745,0,2,0,1,102,0,non-spammer
521,350,329,9036,5,22819,3,1,5,1,102,4,non-spammer
396,16,9,0,0,1732,0,1,0,1,111,0,non-spammer
14,138,78,13,1,16277,0,0,0,6,5,0,non-spammer
851,284,898,2,4,1166,0,0,0,1,22,0,non-spammer
1006,376,356,25,1,15736,0,0,1,1,73,1,non-spammer
1838,679,380,616,45,81945,0,0,0,1,16,0,non-spammer
251,182,12,0,1,255241,0,0,0,1,114,0,non-spammer
960,151,0,0,1,57913,0,0,0,1,56,1,non-spammer
136,2475,2480,5,3,35146,0,0,0,1,24,0,non-spammer
94,1531,1406,328,0,8872,0,0,0,1,87,10,non-spammer
959,380,178,23,15,5016,0,0,0,1,52,0,non-spammer
742,149,423,1,0,1055,0,0,0,1,64,2,non-spammer
1127,450,469,1086,12,83776,0,0,0,1,43,0,non-spammer
617,3031,3181,0,21,314584,0,0,0,1,41,4,non-spammer
338,14,10,0,0,6655,0,0,0,1,118,4,non-spammer
1082,226,275,8,1,3330,0,2,0,1,82,0,non-spammer
883,992,972,39,2,17719,0,0,1,1,79,0,non-spammer
321,817,1005,0,9,33032,0,0,0,1,61,4,non-spammer
1238,1797,1929,860,0,14437,0,1,3,1,108,0,non-spammer
1654,1322,356,2195,8,43703,0,0,0,1,42,0,non-spammer
1452,455993,24,2,8445,22696,0,0,0,1,61,5,non-spammer
30,34,208,7,0,46,0,0,1,1,25,0,non-spammer
600,273,299,133,1,3902,0,0,0,1,86,9,non-spammer
1585,62,357,371,0,32536,0,0,0,1,104,2,non-spammer
1027,198,308,603,0,3287,0,0,0,1,87,0,non-spammer
640,50,112,180,0,892,0,0,0,1,49,0,non-spammer
32,115,158,0,0,574,0,0,1,1,28,4,non-spammer
1589,131,648,10,1,2346,6442,0,1,1,42,0,non-spammer
510,676,516,294,0,30433,388,0,1,1,85,0,non-spammer
36,72,97,0,0,490,0,0,0,1,24,0,non-spammer
757,2,0,17,0,471,0,0,0,1,107,2,non-spammer
88,1842,1849,17,21,21880,13,4,2,1,118,0,non-spammer
1607,599,697,1645,29,43888,0,0,0,1,57,0,non-spammer
1342,33,59,0,0,99,0,3,0,1,81,0,non-spammer
1649,141,41,1598,0,11692,0,0,0,1,2,0,non-spammer
21,181,1282,0,0,87,0,2,0,1,80,0,non-spammer
1626,2826,90,1,22,5060,0,1,0,1,99,0,non-spammer
447,804,510,1138,0,67979,0,0,0,1,65,0,non-spammer
185,663,1002,11,3,4089,0,1,0,1,110,0,non-spammer
707,1006,721,74,2,21342,0,2,0,1,85,1,non-spammer
424,1,5,0,0,28,0,1,1,1,94,0,non-spammer
62,370,569,1,0,2297,0,0,0,1,60,1,non-spammer
18,13,28,0,0,14749,0,0,0,1,91,2,non-spammer
848,1985,1687,0,0,13535,0,0,0,1,77,0,non-spammer
226,347,2001,13834,0,18656,0,0,0,1,96,0,non-spammer
571,1212,922,468,10,10535,0,0,1,1,15,1,non-spammer
350,1703,2737,11,0,28159,0,0,0,1,107,4,non-spammer
209,20,47,1,0,97,0,2,0,1,101,0,non-spammer
652,911,788,3825,3,5001,0,0,1,1,83,6,non-spammer
88,1834,1034,4,1,5451,0,0,1,2,90,5,non-spammer
105,0,4,96,0,114,790,3,1,1,100,11,non-spammer
580,875,1836,0,1,570,0,0,0,1,46,0,non-spammer
1530,137,358,166,1,3628,0,0,0,1,50,0,non-spammer
288,47,154,86,0,8354,0,0,0,1,38,0,non-spammer
697,321,267,97,1,1936,0,0,0,1,57,0,non-spammer
58,391,357,29521,27,8755,0,0,0,1,92,0,non-spammer
229,456,38,1,5,112084,1,0,1,1,53,0,non-spammer
145,8125,7182,286,4,33678,0,0,0,1,57,0,non-spammer
1644,1081,1539,2,37,594,0,2,0,1,122,3,non-spammer
2,472,266,2,1,1674,0,2,0,1,66,0,non-spammer
1185,197,285,169,6,14533,0,1,0,1,80,4,non-spammer
1230,2241,2153,3985,93,47141,2,0,1,2,58,0,non-spammer
961,222,194,2437,3,47169,0,0,1,1,102,4,non-spammer
0,0,0,0,0,35,0,0,1,1,53,6,non-spammer
107,242,236,7,3,284,0,0,0,1,118,0,non-spammer
416,184,138,14,0,1318,0,0,0,1,51,0,non-spammer
689,11565,6933,290,163,2980,0,0,0,1,51,0,non-spammer
853,7428,7646,19,7,11477,0,0,0,1,19,0,non-spammer
861,80,70,40,1,5370,0,0,0,1,46,0,non-spammer
1682,181,204,14,4,2462,0,0,1,1,60,0,non-spammer
1325,1106,1030,83,72,17307,0,1,0,1,62,4,non-spammer
923,1519,1969,0,7,136847,0,0,0,1,79,0,non-spammer
22,12,46,0,2,14259,0,0,0,1,91,0,non-spammer
630,647,994,26421,9,25440,1,1,1,1,80,2,non-spammer
328,66,349,13,0,264,0,0,0,1,33,0,non-spammer
1094,91,153,462,2,4758,4,2,2,1,107,6,non-spammer
1048,104,586,3,0,1357,0,0,0,1,87,0,non-spammer
1532,600,438,68,0,20803,0,0,0,1,39,0,non-spammer
935,771,871,192,9,4212,0,0,0,1,27,0,non-spammer
128,48,67,0,2,18618,0,0,0,4,27,2,non-spammer
1969,14791,22,1,364,18701,0,0,0,1,73,0,non-spammer
254,0,0,0,0,353,0,3,0,1,67,0,non-spammer
304,1695,1900,0,3,8528,0,1,0,1,90,0,non-spammer
308,2,51,0,0,4074,0,0,0,1,50,0,non-spammer
251,1880,2008,66,34,953,0,0,0,1,111,0,non-spammer
17,59,75,1,0,273,0,0,2,1,41,4,non-spammer
1706,1471,536,57,25,88545,0,0,0,1,89,0,non-spammer
291,27,364,0,0,12368,0,0,0,1,114,0,non-spammer
1326,99,106,8,5,3604,0,1,1,1,100,0,non-spammer
1072,264,3,0,13,18037,0,0,0,1,36,0,non-spammer
1077,51,94,0,1,1162,0,1,0,1,35,8,non-spammer
155,30,59,80,0,4115,75,1,1,1,106,0,non-spammer
46,0,0,0,0,22186,0,0,0,1,35,1,non-spammer
69,6,3,0,0,14078,0,0,0,1,66,2,non-spammer
200,94,79,320,0,2197,0,0,0,1,102,2,non-spammer
1427,548,428,115,69,81254,0,0,0,1,71,0,non-spammer
81,5,22,0,0,13855,0,0,0,1,114,0,non-spammer
819,308,312,7161,16,65036,0,0,0,1,96,0,non-spammer
1278,3238,1356,0,0,14682,0,0,0,1,41,0,non-spammer
1390,1019,598,6,13,8639,0,5,0,1,93,0,non-spammer
544,178,63,0,0,5563,0,0,0,1,78,2,non-spammer
68,15,52,3,0,158,1,0,1,1,46,1,non-spammer
81,236,533,3,0,13128,0,0,0,1,73,0,non-spammer
1087,61,110,0,1,1920,0,0,0,1,40,2,non-spammer
647,784,214,9186,16,69476,0,0,0,1,116,0,non-spammer
566,1,23,0,0,17,0,0,0,1,0,0,non-spammer
7,19,261,0,0,49,0,2,1,1,86,6,non-spammer
20,2,13,0,2,14772,0,0,0,1,95,0,non-spammer
564,135,58,129,15,2132,0,4,0,1,87,1,non-spammer
782,211,103,907,0,17474,6175,0,1,1,40,0,non-spammer
1095,486,959,47501,3,22097,1,0,1,1,55,0,non-spammer
1430,321,228,1706,11,6672,0,0,0,1,39,0,non-spammer
1644,278,619,13,2,9456,1,2,2,1,117,0,non-spammer
1116,203,376,10,0,3675,0,0,0,1,77,0,non-spammer
433,286,552,14,0,5921,0,0,0,1,33,0,non-spammer
304,159,56,35,28,54831,0,0,0,1,68,0,non-spammer
114,82,70,0,0,10692,0,0,0,1,40,0,non-spammer
621,158,197,338,0,1761,0,0,0,1,76,0,non-spammer
2243,297,345,439,12,5188,0,0,0,1,30,4,non-spammer
1020,57,67,4,0,561,0,1,0,1,98,0,non-spammer
1257,58,254,2,0,150,0,0,0,1,13,0,non-spammer
533,1088,257,9502,39,34350,0,0,0,1,31,0,non-spammer
592,182,349,213,0,803,0,0,0,1,81,0,non-spammer
1215,285,269,645,7,33047,15,1,2,1,92,4,non-spammer
1280,36801,27992,5,1598,29120,0,0,0,1,114,0,non-spammer
7,0,0,38,0,39,1699,1,1,1,113,8,non-spammer
1357,178,192,171,1,4469,2,0,1,1,109,13,non-spammer
364,244,303,0,1,15369,0,2,0,1,40,0,non-spammer
1053,1343,1386,29,0,28508,0,1,1,1,65,0,non-spammer
643,1293,1377,3194,5,29831,1400,0,1,1,19,0,non-spammer
458,143,411,178,0,2039,0,0,0,1,49,1,non-spammer
28,83,378,2,0,1660,0,0,0,1,30,1,non-spammer
989,49,41,81,0,7058,0,0,0,1,83,4,non-spammer
108,203,179,99,0,662,0,0,0,1,27,0,non-spammer
31,0,0,0,0,43,5212,0,1,1,48,0,non-spammer
522,548,570,156,1,11593,0,0,0,1,82,0,non-spammer
11,0,5,0,0,15,7846,0,1,1,60,0,non-spammer
203,220,92,208,0,1538,0,0,0,1,70,2,non-spammer
879,80,137,7,2,195,0,0,0,1,92,0,non-spammer
1692,222,94,5,0,8937,0,0,0,1,20,0,non-spammer
945,66,382,13,0,1239,0,4,0,1,103,0,non-spammer
9,238,324,0,0,634,0,0,0,1,104,2,non-spammer
143,100,263,4,0,106,0,0,0,1,0,0,non-spammer
1446,297,333,596,33,12285,0,0,0,1,27,0,non-spammer
865,6356,6985,0,9,67044,0,0,0,1,97,0,non-spammer
40,0,0,0,0,2487,0,3,0,1,74,0,non-spammer
51,14,1,0,0,10134,0,0,0,1,0,0,non-spammer
1204,325,170,39,0,8290,0,0,1,1,88,0,non-spammer
21,723,1,0,0,10525,0,0,1,2,90,5,non-spammer
1810,201,430,158,2,62161,0,0,0,1,47,0,non-spammer
1816,41,413,19,0,1101,0,0,2,1,83,6,non-spammer
287,0,0,51,0,52,7224,1,1,1,114,11,non-spammer
811,43,145,3,1,102,0,4,0,1,71,0,non-spammer
352,1074,1999,1450,4,12141,0,0,0,1,93,2,non-spammer
956,27,60,0,0,383,0,0,0,1,55,2,non-spammer
266,24,58,0,0,464,740,0,1,1,88,0,non-spammer
963,1163384,6,78,4321,259156,0,4,0,1,101,4,non-spammer
287,0,0,42,0,43,8793,7,2,1,122,0,non-spammer
1173,698,321,1049,12,6749,1,0,1,1,92,6,non-spammer
1713,165,152,45,0,2095,0,0,0,1,79,0,non-spammer
934,51061,33456,0,251,442130,0,0,0,1,59,0,non-spammer
434,109,74,46,2,4314,23,0,1,1,73,0,non-spammer
898,4,326,7,0,184,0,0,0,1,35,0,non-spammer
1213,587,605,6753,47,99526,0,1,0,1,37,11,non-spammer
1050,177,426,196,1,2557,0,0,0,1,73,0,non-spammer
213,154,425,0,6,45663,0,0,0,1,57,0,non-spammer
1486,13400,2,0,191,109693,0,0,0,2,1,0,non-spammer
974,348,345,132,0,13864,0,0,0,1,8,0,non-spammer
1400,239,153,42,0,6459,1726,2,1,1,89,0,non-spammer
264,656,275,15408,24,33072,0,0,1,1,96,0,non-spammer
1494,213,237,781,1,12153,0,0,0,1,31,1,non-spammer
52,2133,2338,16,0,19079,0,0,1,2,90,5,non-spammer
206,812,788,0,4,3081,0,2,0,1,50,1,non-spammer
1732,634,498,422,8,14212,0,0,0,1,84,0,non-spammer
364,638,593,3290,1,10060,2,0,3,1,121,3,non-spammer
264,147,142,33,4,4991,2,1,1,1,55,1,non-spammer
102,41,55,1,1,413,0,0,0,1,30,1,non-spammer
705,364,537,552,0,5912,0,0,0,1,74,2,non-spammer
0,47,61,0,0,838,0,0,0,6,5,0,non-spammer
713,45,56,0,0,79,6,0,2,1,64,4,non-spammer
1733,941,1462,56,33,5331,0,0,1,1,116,0,non-spammer
327,12,0,0,1,247921,0,0,0,1,60,0,non-spammer
1527,644,331,0,23,10367,0,1,0,1,79,9,non-spammer
1049,393,407,8331,1,2007,2,3,2,1,116,0,non-spammer
1334,3415,1472,7,70,83219,0,0,3,1,114,1,non-spammer
972,909,1795,405,11,3045,0,7,0,1,103,0,non-spammer
93,214,155,10,0,861,0,0,1,1,24,0,non-spammer
294,605,949,0,2,85283,0,0,0,1,114,0,non-spammer
1142,15833,14447,13,12,10693,0,0,0,1,71,8,non-spammer
1915,179,273,2,7,1724,0,0,1,1,96,0,non-spammer
672,1168,793,67,9,1024,2,0,2,1,95,0,non-spammer
706,165,211,1,0,4057,0,0,2,1,104,0,non-spammer
1107,265,386,3198,5,6098,0,0,0,1,110,16,non-spammer
2467,5806,3520,2582,516,67202,1,0,1,1,64,2,non-spammer
371,19830,0,0,310,6324,8,2,1,1,83,0,non-spammer
482,554,1044,2317,6,5715,0,0,1,1,49,2,non-spammer
1525,5122,4495,11,380,43293,0,0,0,1,100,2,non-spammer
117,2947,2788,0,1,27214,0,0,0,1,31,3,non-spammer
375,31,43,379,0,1582,0,0,0,1,31,0,non-spammer
699,6,88,1,0,2103,0,0,0,2,1,0,non-spammer
1339,46638,47704,1,1681,212063,0,0,0,1,34,1,non-spammer
1203,434,626,0,0,3773,0,1,0,1,118,0,non-spammer
