@relation 'spam-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R8,12'

@attribute account_age numeric
@attribute no_follower numeric
@attribute no_following numeric
@attribute no_userfavourites numeric
@attribute no_lists numeric
@attribute no_tweets numeric
@attribute no_retweets numeric
@attribute no_hashtag numeric
@attribute no_usermention numeric
@attribute no_urls numeric
@attribute no_char numeric
@attribute no_digits numeric
@attribute class {spammer,non-spammer}

@data
827,1335,343,301,2,54065,0,0,0,1,24,0,non-spammer
976,600,574,166,1,13705,0,0,1,1,47,0,non-spammer
774,1042,1334,0,4,156344,0,0,0,1,18,0,non-spammer
8,4,33,0,0,1596,0,0,0,1,18,0,non-spammer
531,1567,1604,36,1,7406,0,0,0,1,81,0,non-spammer
1659,34,45,6,0,147,0,2,1,1,71,0,non-spammer
1508,166,261,1643,7,31235,0,1,1,1,73,3,non-spammer
791,811,978,1,0,3786,0,0,0,1,25,8,non-spammer
653,183,156,13,0,16307,0,0,3,1,106,8,non-spammer
339,297,249,12,0,3820,0,0,0,1,75,0,non-spammer
0,0,1,2,0,4,0,0,0,1,11,0,non-spammer
121,303,198,72,0,5682,3523,0,1,1,60,0,non-spammer
786,84,57,66,0,3166,0,0,0,1,17,0,non-spammer
1095,574,686,3098,14,21110,10,0,1,1,42,0,non-spammer
444,127,93,11,0,1277,0,0,0,1,38,0,non-spammer
584,595,407,4,42,851,0,0,0,1,117,1,non-spammer
813,925,34,2,8,67440,0,2,0,1,108,3,non-spammer
1261,3511,2917,17,127,67389,0,0,0,1,113,1,non-spammer
1077,125,245,2638,1,53246,33,0,1,1,78,0,non-spammer
148,2132,2298,324,4,7259,0,2,2,1,91,8,non-spammer
511,72,381,6,0,272,0,0,0,1,97,3,non-spammer
1438,366,20,0,3,13152,0,0,0,1,108,11,non-spammer
82,48,112,25,0,187,0,1,0,1,103,0,non-spammer
2131,5118,729,730,406,9504,0,1,0,1,48,0,non-spammer
658,434,1137,11,0,11955,0,0,0,1,114,0,non-spammer
1734,1106,230,3,48,1342,0,0,0,1,117,2,non-spammer
1259,14792,314,4,159,217050,0,0,0,1,111,0,non-spammer
1374,452,487,352,20,87542,8,0,1,1,83,1,non-spammer
1189,3574,874,13,104,1527,1,1,2,1,102,0,non-spammer
348,5376,2790,4693,118,8839,0,0,3,1,117,6,non-spammer
490,1421,1193,3219,1,11710,0,0,0,1,89,2,non-spammer
49,5,35,16,0,1472,0,0,0,1,23,0,non-spammer
1146,4823,5248,0,6,326962,0,2,0,1,61,0,non-spammer
1407,399,514,34,11,8252,0,0,0,1,76,2,non-spammer
1444,88583,938,8,660,5742,0,1,0,1,102,1,non-spammer
685,1380,1379,70,5,2318,0,1,0,1,118,1,non-spammer
122,10,64,0,0,1114,0,0,0,1,82,0,non-spammer
780,343,1858,0,8,55590,0,1,0,1,51,1,non-spammer
795,253,232,1438,0,3986,0,0,0,1,36,0,non-spammer
304,208,328,175,5,842,5,0,1,1,94,4,non-spammer
82,0,0,0,0,175,0,0,0,1,65,7,non-spammer
889,370,297,577,0,2657,40,0,1,1,57,0,non-spammer
680,863,789,15,0,7280,0,0,0,1,68,2,non-spammer
1783,6090,1134,3,215,5552,0,2,0,1,90,6,non-spammer
1202,120,234,41,1,1130,0,1,0,1,66,8,non-spammer
881,393,239,3,1,29874,0,0,0,1,32,2,non-spammer
1341,74,211,384,1,1924,0,0,1,1,43,0,non-spammer
683,34,92,0,0,198142,0,0,0,1,35,0,non-spammer
1811,136,317,7,3,13479,0,0,0,1,24,0,non-spammer
46,2,10,0,0,26,0,0,0,1,0,0,non-spammer
1516,1609,1173,12264,155,46647,0,1,0,1,36,2,non-spammer
219,565,283,408,0,1557,0,0,0,1,36,1,non-spammer
211,2415,2015,173,1,8096,0,0,0,1,86,2,non-spammer
1544,2609,2779,2313,8,24651,0,0,1,1,76,9,non-spammer
680,1,7,0,0,67422,0,0,0,1,117,6,non-spammer
278,551,527,297,7,1072,0,0,0,1,103,4,non-spammer
1302,325557,1604,312,866,32670,0,1,0,1,117,14,non-spammer
895,2930,3299,4058,23,107405,0,0,0,2,13,2,non-spammer
291,683,1360,7,16,102010,0,3,0,1,109,0,non-spammer
228,112,155,522,2,7782,1,1,1,1,77,0,non-spammer
85,139,1342,4,0,4642,43,1,1,1,121,5,non-spammer
1535,210,44,0,0,6473,0,1,0,2,47,0,non-spammer
268,163,151,342,1,6472,0,1,0,1,73,0,non-spammer
1199,302,570,3,6,6629,0,6,0,1,111,0,non-spammer
1609,597,531,172,5,20929,0,0,0,1,20,0,non-spammer
582,265,282,235,0,4914,0,0,0,1,72,2,non-spammer
325,164,173,185,0,344,0,0,1,1,54,2,non-spammer
1194,3000,3262,8,26,19796,0,0,0,1,30,0,non-spammer
1496,1005,995,9062,146,175310,34,0,1,1,70,1,non-spammer
285,206,5,1,1,5779,0,3,0,1,73,0,non-spammer
1762,1228,969,165,10,9660,0,2,0,1,55,0,non-spammer
834,357,142,263,0,5149,0,1,0,1,24,0,non-spammer
1080,831,1711,2786,0,20787,0,0,0,1,1,0,non-spammer
1096,469,447,5459,16,25758,0,0,0,1,63,5,non-spammer
893,471,448,73,1,11973,0,0,0,1,46,0,non-spammer
398,1201,833,0,0,1752,0,0,0,1,70,0,non-spammer
445,0,2,0,0,32,0,0,0,1,33,0,non-spammer
14,12,81,75,0,150,0,0,1,1,62,2,non-spammer
1337,21991,2218,20,182,113554,0,1,0,1,38,2,non-spammer
369,2652,1984,1465,1,14586,0,0,0,1,76,1,non-spammer
884,5754,5955,0,18,65673,0,0,0,1,39,0,non-spammer
401,4922,4931,770,48,8041,0,0,0,1,73,2,non-spammer
1540,220,103,10,0,1872,3533,0,1,1,40,0,non-spammer
978,477,1167,38,1,702,0,0,0,1,72,1,non-spammer
586,367,250,71,0,575,0,0,0,1,50,0,non-spammer
713,153,329,341,2,6788,0,5,0,1,67,1,non-spammer
268,219,327,0,0,28074,0,0,0,1,18,0,non-spammer
342,266,248,0,0,45268,0,0,0,1,18,0,non-spammer
1273,1701,0,0,7,22717,0,7,0,1,91,0,non-spammer
647,8,0,0,0,19371,0,0,0,1,49,0,non-spammer
562,581,88,0,18,421574,0,0,0,1,109,4,non-spammer
292,173,273,270,2,27092,0,1,0,1,68,0,non-spammer
861,79401,41392,40,192,24151,0,1,0,1,17,0,non-spammer
136,12,58,4,0,159,0,0,0,1,81,1,non-spammer
1535,210,44,0,0,6474,0,1,0,2,43,0,non-spammer
2357,197,177,28,7,8138,0,0,0,1,0,0,non-spammer
1530,282,379,2,4,324,0,0,0,1,83,0,non-spammer
12,133,332,0,0,2173,14,0,1,1,47,3,non-spammer
1108,45,70,1,0,512,0,0,1,1,18,1,non-spammer
891,36,178,4,0,1433,0,0,1,1,50,4,non-spammer
1700,2624,2386,719,56,7743,0,0,0,1,83,0,non-spammer
772,744,731,0,0,75603,0,0,0,1,18,0,non-spammer
607,381,224,0,5,31607,0,2,0,1,86,0,non-spammer
11,72,109,0,0,1609,0,0,0,1,109,2,non-spammer
712,107,129,279,8,1697,0,0,0,1,39,0,non-spammer
52,1021,1087,0,4,10232,0,0,0,1,83,2,non-spammer
1063,230,505,1,2,482,0,0,0,1,118,0,non-spammer
230,1798,760,2,8,3893,0,0,1,1,28,0,non-spammer
1645,87,61,273,10,17072,0,0,1,1,69,1,non-spammer
702,1134,1465,6,6,76996,0,0,0,1,77,0,non-spammer
1662,405,203,70,3,10649,0,2,0,1,115,1,non-spammer
1512,184,165,0,1,10933,0,0,0,1,57,0,non-spammer
530,258,2004,0,2,32553,0,0,0,1,52,0,non-spammer
25,114,47,45,0,540,0,0,0,1,25,0,non-spammer
961,15404,15553,4,266,7821,0,1,1,1,110,1,non-spammer
1868,47,134,21,0,867,0,0,0,1,0,0,non-spammer
215,273,257,1058,0,3934,0,0,0,1,21,0,non-spammer
488,38,184,10,0,158,0,0,0,1,94,1,non-spammer
682,192,248,1,1,2122,0,0,0,1,93,0,non-spammer
1661,170,181,6,6,2078,8,3,1,1,118,0,non-spammer
450,190,237,314,0,11230,1,0,2,1,113,9,non-spammer
1199,839,1955,3,0,140,0,1,0,1,37,1,non-spammer
500,2,651,0,0,480,0,0,0,1,31,0,non-spammer
686,2503,2635,0,4,52493,0,0,0,1,38,0,non-spammer
813,925,34,2,8,67442,0,2,0,1,108,0,non-spammer
865,537,1119,613,0,6116,0,0,0,1,8,0,non-spammer
4,15,471,33,0,376,0,0,0,1,38,3,non-spammer
378,711,466,840,0,13421,0,0,0,1,60,2,non-spammer
1539,2520,1957,110,23,10159,0,3,0,1,102,0,non-spammer
802,29,112,461,0,1949,0,0,0,1,102,2,non-spammer
125,34,35,475,1,3470,6,0,1,1,55,0,non-spammer
573,1211,149,14,41,9020,0,0,1,1,7,0,non-spammer
1560,1087,580,46,5,43529,0,0,1,1,100,0,non-spammer
745,627,76,7,3,5312,1,0,1,1,118,5,non-spammer
210,242,308,1524,9,6689,4,0,1,1,66,1,non-spammer
213,82,131,251,0,1564,1369,0,1,1,84,0,non-spammer
459,1,5,0,0,19987,0,0,0,1,112,2,non-spammer
918,10664,5265,17,19,115153,0,3,1,1,94,2,non-spammer
1381,1344,1329,153,13,26476,0,1,0,1,63,1,non-spammer
721,762,1978,3,10,115382,0,0,0,1,59,0,non-spammer
557,318,262,8690,4,50962,12,0,1,1,67,0,non-spammer
1397,936,540,321,15,9355,0,0,0,1,46,0,non-spammer
218,1023,295,422,15,8534,0,0,1,1,16,0,non-spammer
144,86,21,3,0,403,1,0,1,1,51,2,non-spammer
156,227,26,82,1,1401,0,0,0,1,33,0,non-spammer
1479,202,262,2,4,3777,0,2,0,1,50,0,non-spammer
1487,4263,489,0,173,1422,0,0,1,1,113,0,non-spammer
1322,82,321,1,0,1084,0,0,0,1,41,0,non-spammer
20,0,0,0,0,20,0,1,0,1,50,0,non-spammer
1329,5501,3546,11,1,87122,0,0,0,1,40,0,non-spammer
301,71,255,1,0,30,0,0,0,1,51,0,non-spammer
750,91,80,0,0,79254,0,0,0,1,27,0,non-spammer
969,245,409,7,0,3493,0,0,0,1,80,0,non-spammer
670,1008,978,14,14,5026,0,2,0,1,106,2,non-spammer
60,80,130,72,0,855,0,0,0,1,102,0,non-spammer
69,1047,1437,0,2,7656,4,0,1,1,35,3,non-spammer
670,4154,4134,0,98,18822,0,3,0,1,88,0,non-spammer
1435,786,1638,2,8,32614,0,2,0,1,51,3,non-spammer
1566,353,304,443,8,13949,3,0,2,1,118,4,non-spammer
721,762,1978,3,10,115381,0,0,0,1,114,0,non-spammer
2414,859,190,1571,55,45611,1,0,1,1,26,0,non-spammer
953,368,683,609,5,5953,0,0,1,1,117,0,non-spammer
1179,477,81,1,17,441,0,5,0,1,106,0,non-spammer
1686,182,354,2,1,1672,0,0,0,1,116,0,non-spammer
160,2778,412,0,5,808,1,1,1,1,27,2,non-spammer
1441,530,1024,66,22,40005,1,0,1,1,36,0,non-spammer
701,338,255,523,0,9639,0,0,1,1,50,0,non-spammer
293,32,71,3,0,226,2767,0,1,1,54,2,non-spammer
683,34,92,0,0,198143,0,0,0,1,29,0,non-spammer
154,1909,1793,228,4,37669,0,1,0,1,122,2,non-spammer
261,838,1812,33,1,2192,0,0,0,1,37,0,non-spammer
23,93,103,2997,4,3648,9,0,1,1,83,2,non-spammer
708,132,165,0,0,2397,0,0,2,1,114,0,non-spammer
662,302,466,409,1,14206,0,2,0,1,100,0,non-spammer
571,34,228,1,0,350,2,2,1,1,117,0,non-spammer
919,456,485,0,2,966,0,0,2,1,73,8,non-spammer
347,193,250,2093,1,36209,678,0,1,1,23,4,non-spammer
1653,407,416,144,2,12052,0,0,0,1,40,0,non-spammer
0,0,0,0,0,9,0,0,1,1,50,4,non-spammer
1540,62,135,17,0,632,3,1,1,1,81,0,non-spammer
1489,504,502,4,16,1759,0,0,0,1,27,3,non-spammer
35,4,10,0,2,18802,0,0,0,1,91,0,non-spammer
1073,222552,7029,0,2951,371569,0,0,0,1,110,0,non-spammer
813,925,34,2,8,67443,0,2,0,1,108,0,non-spammer
1611,129,314,35,3,13744,3340,0,1,1,67,0,non-spammer
142,265,1013,1,7,1246,0,0,1,1,50,0,non-spammer
1157,85,48,2,1,10708,0,1,0,1,96,0,non-spammer
616,82,145,9556,0,14479,4,0,1,1,44,0,non-spammer
947,303,211,21,0,866,0,0,0,1,67,2,non-spammer
450,276,199,1391,0,12569,0,0,0,1,78,1,non-spammer
112,2089,2237,0,0,10557,0,0,0,1,106,3,non-spammer
1789,6647,1985,195,26,5064,0,2,1,1,118,2,non-spammer
968,382,531,0,1,6056,0,0,0,1,60,0,non-spammer
1671,2492,2669,3406,111,70937,18,0,2,1,118,0,non-spammer
1000,514,1526,1,3,1669,0,0,0,1,45,0,non-spammer
393,1208,213,27,1,11139,5,0,1,1,55,0,non-spammer
113,2183,2185,1,0,36526,0,0,0,1,25,1,non-spammer
1,1,41,0,0,216,0,0,0,1,18,0,non-spammer
1402,819,1999,10,18,1807,1,0,1,1,37,0,non-spammer
618,3438,3516,0,53,11716,0,3,0,1,87,0,non-spammer
1372,112,70,39,1,12772,0,1,0,1,40,0,non-spammer
285,206,5,1,1,5780,0,3,0,1,81,0,non-spammer
268,115,101,0,0,6647,0,0,0,1,18,0,non-spammer
566,568,1262,336,0,2310,0,5,0,1,101,1,non-spammer
906,396,1018,0,6,1264,0,0,0,1,45,0,non-spammer
1024,11920,5413,4,124,351229,0,0,0,1,76,0,non-spammer
716,307,301,881,0,5521,0,0,0,1,64,0,non-spammer
145,6,72,35,0,33,0,0,1,1,14,0,non-spammer
7,9,63,0,0,1539,0,0,0,1,18,0,non-spammer
273,857,819,165,0,4524,0,0,0,1,78,1,non-spammer
291,546,373,58,17,2953,0,1,1,1,89,0,non-spammer
1338,426,874,697,0,9228,0,0,0,1,31,0,non-spammer
351,599,561,32,0,8782,8,0,1,1,71,6,non-spammer
72,720,178,3,6,56311,5,1,1,1,112,2,non-spammer
1826,240,549,152,6,2794,0,0,1,1,35,0,non-spammer
176,42,99,0,1,30319,0,0,0,1,114,6,non-spammer
47,32,41,0,0,188,0,1,1,1,85,2,non-spammer
630,127,225,1380,0,2289,0,0,0,1,32,0,non-spammer
585,9,50,1,0,201,0,3,0,1,50,1,non-spammer
1683,538,399,3,5,17638,0,0,1,1,36,0,non-spammer
143,0,16,0,0,13664,0,2,0,1,75,5,non-spammer
126,3,45,0,0,5416,0,0,0,1,34,0,non-spammer
1790,13144,175,75,229,8460,0,1,0,1,92,0,non-spammer
490,335,184,0,9,93453,0,0,0,1,45,2,non-spammer
1732,4484,4619,4,11,35542,0,0,0,1,73,0,non-spammer
88,4,46,931,0,117,2,0,1,1,111,0,non-spammer
1273,1701,0,0,7,22718,0,7,0,1,85,0,non-spammer
734,753,1090,241,0,1254,0,1,0,1,83,0,non-spammer
1352,29,64,10,2,5739,0,2,0,1,51,4,non-spammer
426,1848,330,5,0,743,0,1,0,1,57,0,non-spammer
510,165,98,93,1,2758,0,0,0,1,118,5,non-spammer
755,103,19,1,0,3039,11,0,1,1,85,4,non-spammer
21,11,16,0,2,13876,0,0,0,1,91,0,non-spammer
1293,253,212,10,0,8289,0,0,0,1,62,0,non-spammer
847,749,763,59,20,2921,29,0,1,1,56,0,non-spammer
1002,1086,765,97,1,17587,0,0,0,1,31,0,non-spammer
1003,361,193,13,0,30501,87,0,2,1,118,4,non-spammer
275,268,441,1801,3,20999,2,4,1,1,80,1,non-spammer
721,762,1978,3,10,115383,0,0,0,1,90,0,non-spammer
172,426,130,213,0,372,0,0,0,1,23,0,non-spammer
448,405,216,22,0,25615,0,0,0,1,42,0,non-spammer
1733,2571,2388,48,91,17741,0,1,0,1,71,0,non-spammer
1011,446,130,48,0,4178,0,0,0,1,26,0,non-spammer
1312,373,258,14890,0,71090,0,8,0,1,99,1,non-spammer
550,48,98,1,0,180556,0,2,0,1,55,0,non-spammer
1969,3119,880,4,229,4116,0,0,0,1,39,0,non-spammer
627,411,872,398,0,1439,1,2,1,1,63,0,non-spammer
347,142,279,15,0,1631,0,0,0,1,38,0,non-spammer
1171,45,87,86,1,7190,0,0,0,1,59,1,non-spammer
122,842,60,0,6,114499,0,8,0,1,103,3,non-spammer
459,74,342,0,0,311,0,0,0,1,105,4,non-spammer
1022,3626,3466,76,7,33905,0,0,0,1,54,0,non-spammer
1055,809,7,0,30,41997,0,5,0,1,68,1,non-spammer
222,101,371,1210,0,7115,1,0,1,1,60,0,non-spammer
576,300,546,0,2,6177,0,0,0,1,83,3,non-spammer
520,148,77,78,0,2406,0,0,0,1,90,2,non-spammer
52,12,0,0,0,34,0,0,0,1,95,5,non-spammer
1561,61,49,9,0,334,0,0,0,1,59,2,non-spammer
1404,270,285,2541,38,89925,0,0,0,1,14,0,non-spammer
918,17,74,159,0,1366,0,2,0,1,77,0,non-spammer
694,2587,1250,1492,19,35101,3,0,2,1,93,5,non-spammer
969,866,778,1718,5,28265,0,0,0,1,53,2,non-spammer
1324,0,1,0,0,484,0,0,0,1,18,0,non-spammer
682,1203,1766,70,1,1323,0,0,0,1,82,1,non-spammer
1048,1129,348,109,35,15027,0,1,2,1,60,0,non-spammer
735,5,1,0,1,54525,0,1,0,1,15,0,non-spammer
867,623,1072,23,16,1455,0,1,0,1,44,8,non-spammer
1746,157,87,1,5,2872,0,1,1,1,76,0,non-spammer
749,151,199,0,0,66893,0,0,0,1,39,0,non-spammer
144,327,1759,74,0,312,679,0,1,1,23,4,non-spammer
1671,855,2000,1083,1,11357,1,1,1,1,73,0,non-spammer
911,595,327,24,1,7907,0,0,4,1,110,2,non-spammer
208,2759,2526,2383,2,33544,0,0,1,1,89,0,non-spammer
1273,1701,0,0,7,22718,0,7,0,1,86,0,non-spammer
1395,157,112,656,28,55034,0,0,0,1,50,3,non-spammer
331,103,409,25,0,4766,0,0,0,1,10,0,non-spammer
1537,422,518,87,6,5790,0,0,0,1,88,0,non-spammer
167,2890,2300,0,22,24011,0,0,0,1,21,0,non-spammer
795,57,8,0,1,687,0,0,0,1,45,0,non-spammer
1584,647,398,3,52,3155,0,0,1,1,76,0,non-spammer
1010,748,1086,0,8,68197,0,0,0,2,84,8,non-spammer
854,14,79,10,0,117,0,0,0,1,42,0,non-spammer
1663,141,343,587,1,1414,7,0,1,1,58,0,non-spammer
49,401,701,0,1,3445,0,2,0,1,113,0,non-spammer
282,44,114,497,0,7733,0,0,0,1,73,0,non-spammer
1012,140,103,40,1,5393,0,0,0,1,15,0,non-spammer
530,31,34,7,2,1123,0,0,0,1,6,0,non-spammer
54,144,218,2,0,492,0,0,1,1,44,4,non-spammer
1620,95,130,113,3,1408,17,0,1,1,98,2,non-spammer
559,1322,1707,0,0,106688,0,5,0,1,76,6,non-spammer
1010,87,61,21,1,1546,0,0,0,1,82,1,non-spammer
1334,393,288,181,9,15338,0,0,0,1,35,2,non-spammer
966,409,125,373,10,40322,0,0,1,1,24,6,non-spammer
661,1049,1047,0,5,79083,0,0,0,1,30,6,non-spammer
663,5725,6006,2,71,361620,0,10,0,1,113,0,non-spammer
252,53,40,0,3,163,0,0,0,1,11,0,non-spammer
593,1,11,1,0,9,0,0,2,1,78,2,non-spammer
1603,281,698,3,1,4351,0,4,0,1,52,0,non-spammer
735,21,1,0,1,54580,0,1,0,1,11,0,non-spammer
776,70,175,438,0,6467,0,0,0,1,18,0,non-spammer
1420,154,178,179,1,2038,0,0,1,1,76,2,non-spammer
842,1510,2001,81,12,5510,0,0,0,1,114,0,non-spammer
445,431,695,311,0,2886,0,0,0,1,87,2,non-spammer
360,16,102,0,0,72029,0,0,0,1,66,0,non-spammer
1030,690,217,4,1,12613,0,0,0,1,69,1,non-spammer
1316,111,92,86,2,7403,0,0,0,1,85,0,non-spammer
638,437,1998,288,0,26130,0,0,0,1,8,0,non-spammer
727,12931,6093,121,1,110538,0,1,0,1,114,2,non-spammer
54,368,1308,1,3,1055,0,2,0,1,43,0,non-spammer
59,719,1425,142,17,3588,0,2,1,1,115,4,non-spammer
735,32,1,0,2,54589,0,1,0,1,13,0,non-spammer
448,405,216,22,0,25617,0,0,0,1,53,0,non-spammer
233,689,630,417,0,1707,0,8,0,1,54,0,non-spammer
21,1,0,0,0,214,0,2,0,1,33,0,non-spammer
1412,297,413,49,1,1763,0,1,0,1,55,8,non-spammer
216,118,390,0,0,53,0,0,0,1,73,2,non-spammer
158,1645,1831,0,2,141456,0,0,0,1,40,0,non-spammer
20,12,31,0,2,14614,0,0,0,1,91,0,non-spammer
111,2923,3041,0,3,19655,0,0,0,1,103,2,non-spammer
799,124,193,82,0,1196,0,1,0,1,38,0,non-spammer
804,213,182,0,1,37721,0,0,0,1,40,3,non-spammer
1062,10,100,778,0,22918,121,0,1,1,55,6,non-spammer
564,1885,446,10318,29,39503,0,0,0,1,66,3,non-spammer
197,61,38,8678,0,2220,0,0,0,1,30,0,non-spammer
1119,128,145,20,4,2719,0,0,0,1,71,0,non-spammer
174,0,5,0,0,540,0,0,0,1,38,1,non-spammer
622,109,11,475,7,2696,0,0,0,1,0,0,non-spammer
1448,414,662,16,1,1344,1251,0,1,1,110,2,non-spammer
1591,646,551,3,3,1542,0,0,0,1,35,0,non-spammer
323,253,144,3,0,2103,1232,0,1,1,105,0,non-spammer
220,1051,1776,2,1,51617,1,3,1,1,70,0,non-spammer
402,1880,89,358,14,16420,0,0,0,1,94,3,non-spammer
884,2803,345,18,5,8377,0,0,0,1,70,0,non-spammer
1015,931,1860,28,1,5026,0,0,0,2,45,0,non-spammer
63,66,171,3158,0,4401,20,0,1,1,48,0,non-spammer
1082,10627,5256,83,226,3561,0,0,0,1,96,0,non-spammer
901,273,274,0,4,3951,0,1,2,1,65,0,non-spammer
747,450,92,20,3,3069,0,0,1,1,105,0,non-spammer
374,556,506,0,1,51842,0,0,0,1,18,0,non-spammer
1644,22620,2308,499,247,9615,0,1,1,1,104,0,non-spammer
374,2102,2119,0,0,120194,0,0,0,1,18,0,non-spammer
50,115,118,0,0,1747,1,0,1,1,53,0,non-spammer
402,109,106,244,0,10184,3560,0,1,1,42,0,non-spammer
765,1268,119,8,0,2190,0,0,2,1,35,0,non-spammer
730,142,172,322,3,16566,16,0,1,1,81,6,non-spammer
711,5713,5179,141,89,157236,0,5,1,1,101,1,non-spammer
1391,136,580,7,1,6910,0,0,0,1,78,0,non-spammer
1413,878,2001,1174,23,70107,2,1,2,1,82,4,non-spammer
1362,1242,315,2,35,974,0,0,1,1,109,0,non-spammer
721,762,1978,3,10,115384,0,0,0,1,114,0,non-spammer
565,330,562,13,1,797,0,0,0,1,19,0,non-spammer
1416,236,305,0,1,3223,1,0,1,1,59,0,non-spammer
42,0,0,0,0,122,0,0,0,1,51,0,non-spammer
1456,495,1,0,20,56700,0,1,0,1,93,0,non-spammer
697,1186,1065,8,0,5613,0,0,0,1,66,0,non-spammer
448,405,216,22,0,25616,0,0,0,1,49,0,non-spammer
1709,3193,3285,371,5,14913,1,2,2,1,118,2,non-spammer
467,51,61,438,0,2085,0,0,0,1,51,2,non-spammer
735,3,1,0,1,54551,0,2,0,1,22,0,non-spammer
880,1365,1387,3,1,987,0,0,0,1,93,2,non-spammer
518,78,149,3,0,1144,0,0,1,1,80,2,non-spammer
542,528,411,156,0,3922,0,0,0,1,27,0,non-spammer
207,174,12,0,0,5314,0,0,0,1,56,0,non-spammer
1075,83,80,5,1,731,0,0,0,1,65,1,non-spammer
691,51,234,0,0,888,0,0,0,1,106,0,non-spammer
140,4,910,0,0,553,0,0,0,1,18,0,non-spammer
932,1464,1716,0,4,37861,0,1,0,1,39,0,non-spammer
1026,230,418,0,3,1586,0,0,0,1,10,0,non-spammer
237,732,101,8,22,1128,0,1,0,1,76,7,non-spammer
841,601,1056,120,20,27634,0,0,0,1,7,0,non-spammer
952,196,211,3,1,532,0,0,0,1,27,0,non-spammer
1300,197,195,991,6,2760,0,1,1,1,82,0,non-spammer
1699,8479,3294,3130,122,64442,0,0,1,1,74,0,non-spammer
48,5,4,0,0,1874,0,0,0,1,59,0,non-spammer
108,1713,1889,0,1,10928,0,0,0,1,105,2,non-spammer
147,1859,2040,395,2,17456,2,2,1,1,117,2,non-spammer
741,808,705,1845,1,15814,0,0,0,1,68,1,non-spammer
162,1501,1349,0,0,38472,0,0,0,1,47,2,non-spammer
963,13976,1108,354,220,6089,0,2,0,1,75,0,non-spammer
6,3,20,0,0,4,0,1,0,1,112,1,non-spammer
1055,809,7,0,30,41998,0,5,0,1,56,1,non-spammer
68,26,1049,6,0,1584,195,0,1,1,73,0,non-spammer
1148,436,400,10542,16,128461,4,0,1,1,59,0,non-spammer
855,92,40,906,0,15668,1,0,1,1,90,0,non-spammer
292,93,174,4,2,91,0,0,0,1,95,8,non-spammer
813,1039,436,45,1,18977,0,0,0,1,51,0,non-spammer
1619,524,391,1417,6,12216,0,2,0,1,35,0,non-spammer
1741,589,978,288,21,3485,0,0,1,1,62,8,non-spammer
538,64,471,0,0,33323,0,0,0,1,46,4,non-spammer
87,71,74,71,1,1353,1,0,1,1,89,5,non-spammer
17,3,15,0,0,3878,0,0,0,1,46,0,non-spammer
2060,640804,3,7,1427,150554,0,0,1,1,114,5,non-spammer
104,76,69,0,0,60,0,0,0,1,0,0,non-spammer
562,162,275,159,0,3629,0,0,1,1,73,0,non-spammer
125,112,197,10,0,690,0,0,0,1,38,0,non-spammer
607,315,3,0,8,13676,0,2,0,1,112,0,non-spammer
2324,1395792,290490,835,34805,122396,0,0,0,1,59,0,non-spammer
1554,351,272,80,1,13007,0,0,1,1,22,0,non-spammer
1583,496,292,35,0,6978,0,0,1,1,24,0,non-spammer
800,563,124,65,1,17858,0,0,2,1,98,0,non-spammer
813,419,404,29,0,16013,0,0,1,1,17,0,non-spammer
721,762,1978,3,10,115384,0,0,0,1,54,0,non-spammer
989,240,223,4,1,10526,0,0,0,1,20,1,non-spammer
532,138,196,1,6,403,0,0,0,1,28,4,non-spammer
823,106,137,197,0,3680,96,0,1,1,101,20,non-spammer
176,42,99,0,1,30322,0,0,0,1,114,1,non-spammer
1222,11013,11992,179,48,25473,0,1,0,1,55,8,non-spammer
779,0,0,0,0,1079,0,1,0,1,64,1,non-spammer
52,235,252,23,0,73,0,3,0,1,38,0,non-spammer
48,1,17,0,0,194,0,0,0,1,62,0,non-spammer
1690,489,947,3,0,2897,0,0,0,1,20,0,non-spammer
115,12,909,21,0,1192,0,0,0,1,53,0,non-spammer
125,1399,1478,26,12,66895,0,0,0,1,89,0,non-spammer
1460,6524,6035,236,133,14124,0,0,0,1,103,7,non-spammer
1863,4907,139,13,66,127400,0,0,0,1,45,3,non-spammer
1489,538,503,184,73,100639,1,1,1,2,60,2,non-spammer
727,12931,6093,121,1,110539,0,1,0,1,114,2,non-spammer
528,186,301,815,0,4698,0,0,0,1,74,0,non-spammer
152,320,185,281,3,2692,0,0,1,1,32,7,non-spammer
1580,353,239,36,1,10934,0,0,0,1,67,2,non-spammer
626,73,146,4,0,410,263,0,1,1,85,0,non-spammer
50,1114,1137,0,2,10296,0,0,0,1,124,3,non-spammer
1055,809,7,0,30,41999,0,5,0,1,50,1,non-spammer
1169,947,948,806,69,47266,0,0,0,1,4,0,non-spammer
1717,4761,1005,1059,168,27164,0,0,2,1,113,0,non-spammer
571,296,163,276,1,23375,0,0,0,1,17,0,non-spammer
631,69,39,2,0,666,7914,0,1,1,80,4,non-spammer
462,1079,19,122,16,13823,0,4,0,1,114,3,non-spammer
19,0,1,0,0,67,0,1,0,1,89,2,non-spammer
167,170,0,0,0,7066,0,0,0,1,114,2,non-spammer
559,327,814,0,2,661,0,1,0,1,75,0,non-spammer
742,1446,81,1585,0,1388,0,0,0,1,58,2,non-spammer
1,8,39,0,0,216,0,0,0,1,18,0,non-spammer
